term,IDSeasonYearHerd,estimate,estimate_fix,estimate_id,ANIMAL_ID,SEASON,YEAR,HERD
bufLichen,mr2009a03_calving_2013_MIDRIDGE,-1.29094725235384,0.989538564834766,-0.301408687519076,mr2009a03,calving,2013,MIDRIDGE
bufLichen,sc2007044_calving_2008_POTHILL,0.33789982499719,0.989538564834766,1.32743838983196,sc2007044,calving,2008,POTHILL
bufLichen,sc2006004_calving_2006_POTHILL,-0.386447130635465,0.989538564834766,0.603091434199301,sc2006004,calving,2006,POTHILL
bufLichen,sc2009004_winter_2010_TOPSAILS,1.79929228131835,0.989538564834766,2.78883084615312,sc2009004,winter,2010,TOPSAILS
bufLichen,sc2006066_winter_2006_LAPOILE,1.35446161555395,0.989538564834766,2.34400018038872,sc2006066,winter,2006,LAPOILE
bufLichen,mr2009a03_winter_2009_MIDRIDGE,0.388287527388112,0.989538564834766,1.37782609222288,mr2009a03,winter,2009,MIDRIDGE
bufLichen,sc2007044_calving_2009_POTHILL,0.795937104669891,0.989538564834766,1.78547566950466,sc2007044,calving,2009,POTHILL
bufLichen,sc2006004_calving_2007_POTHILL,2.56657635964341,0.989538564834766,3.55611492447818,sc2006004,calving,2007,POTHILL
bufLichen,sc2009004_winter_2011_TOPSAILS,0.317949963507795,0.989538564834766,1.30748852834256,sc2009004,winter,2011,TOPSAILS
bufLichen,sc2006066_winter_2007_LAPOILE,0.837473153593942,0.989538564834766,1.82701171842871,sc2006066,winter,2007,LAPOILE
bufLichen,mr2009a03_winter_2010_MIDRIDGE,1.73352537586857,0.989538564834766,2.72306394070334,mr2009a03,winter,2010,MIDRIDGE
bufLichen,sc2007044_calving_2010_POTHILL,0.638496752908121,0.989538564834766,1.62803531774289,sc2007044,calving,2010,POTHILL
bufLichen,sc2006004_calving_2008_POTHILL,-5.02978286881012,0.989538564834766,-4.04024430397536,sc2006004,calving,2008,POTHILL
bufLichen,sc2009005_calving_2009_TOPSAILS,-0.341562398240213,0.989538564834766,0.647976166594553,sc2009005,calving,2009,TOPSAILS
bufLichen,sc2006066_winter_2008_LAPOILE,0.485823881922239,0.989538564834766,1.47536244675701,sc2006066,winter,2008,LAPOILE
bufLichen,mr2009a03_winter_2011_MIDRIDGE,1.86276903769493,0.989538564834766,2.8523076025297,mr2009a03,winter,2011,MIDRIDGE
bufLichen,sc2007044_calving_2011_POTHILL,0.132584823927211,0.989538564834766,1.12212338876198,sc2007044,calving,2011,POTHILL
bufLichen,sc2006004_calving_2009_POTHILL,0.602930212605259,0.989538564834766,1.59246877744002,sc2006004,calving,2009,POTHILL
bufLichen,sc2009005_calving_2010_TOPSAILS,1.09625594373304,0.989538564834766,2.08579450856781,sc2009005,calving,2010,TOPSAILS
bufLichen,sc2006067_calving_2007_GREY,1.80023457987538,0.989538564834766,2.78977314471015,sc2006067,calving,2007,GREY
bufLichen,mr2009a03_winter_2012_MIDRIDGE,1.95698174728832,0.989538564834766,2.94652031212309,mr2009a03,winter,2012,MIDRIDGE
bufLichen,sc2007044_winter_2007_POTHILL,2.00137706946939,0.989538564834766,2.99091563430416,sc2007044,winter,2007,POTHILL
bufLichen,sc2006004_calving_2010_POTHILL,4.17469670174054,0.989538564834766,5.16423526657531,sc2006004,calving,2010,POTHILL
bufLichen,sc2009005_calving_2011_TOPSAILS,0.182452145250035,0.989538564834766,1.1719907100848,sc2009005,calving,2011,TOPSAILS
bufLichen,sc2006067_calving_2008_GREY,1.69337009227736,0.989538564834766,2.68290865711213,sc2006067,calving,2008,GREY
bufLichen,mr2009a03_winter_2013_MIDRIDGE,1.36490666380079,0.989538564834766,2.35444522863556,mr2009a03,winter,2013,MIDRIDGE
bufLichen,sc2007044_winter_2008_POTHILL,1.18097523788815,0.989538564834766,2.17051380272292,sc2007044,winter,2008,POTHILL
bufLichen,sc2006004_winter_2006_POTHILL,1.22952772034723,0.989538564834766,2.219066285182,sc2006004,winter,2006,POTHILL
bufLichen,sc2009005_winter_2009_TOPSAILS,2.4648410396978,0.989538564834766,3.45437960453257,sc2009005,winter,2009,TOPSAILS
bufLichen,sc2006067_winter_2006_GREY,1.2661501034118,0.989538564834766,2.25568866824656,sc2006067,winter,2006,GREY
bufLichen,mr2009a04_calving_2009_MIDRIDGE,0.88708320340836,0.989538564834766,1.87662176824313,mr2009a04,calving,2009,MIDRIDGE
bufLichen,sc2007044_winter_2009_POTHILL,0.997228448038954,0.989538564834766,1.98676701287372,sc2007044,winter,2009,POTHILL
bufLichen,sc2006004_winter_2007_POTHILL,1.93410632998851,0.989538564834766,2.92364489482328,sc2006004,winter,2007,POTHILL
bufLichen,sc2009005_winter_2010_TOPSAILS,1.8188836499619,0.989538564834766,2.80842221479666,sc2009005,winter,2010,TOPSAILS
bufLichen,sc2006067_winter_2007_GREY,0.873168762816248,0.989538564834766,1.86270732765101,sc2006067,winter,2007,GREY
bufLichen,mr2009a04_calving_2010_MIDRIDGE,0.776189757187517,0.989538564834766,1.76572832202228,mr2009a04,calving,2010,MIDRIDGE
bufLichen,sc2007044_winter_2010_POTHILL,1.02216168550236,0.989538564834766,2.01170025033712,sc2007044,winter,2010,POTHILL
bufLichen,sc2006004_winter_2008_POTHILL,1.44440772539158,0.989538564834766,2.43394629022635,sc2006004,winter,2008,POTHILL
bufLichen,sc2009005_winter_2011_TOPSAILS,1.5147279131728,0.989538564834766,2.50426647800757,sc2009005,winter,2011,TOPSAILS
bufLichen,sc2006067_winter_2008_GREY,0.793436572940388,0.989538564834766,1.78297513777515,sc2006067,winter,2008,GREY
bufLichen,mr2009a04_winter_2009_MIDRIDGE,1.74528904500104,0.989538564834766,2.7348276098358,mr2009a04,winter,2009,MIDRIDGE
bufLichen,sc2007044_winter_2011_POTHILL,1.13901315217299,0.989538564834766,2.12855171700776,sc2007044,winter,2011,POTHILL
bufLichen,sc2006004_winter_2009_POTHILL,0.917522315863191,0.989538564834766,1.90706088069796,sc2006004,winter,2009,POTHILL
bufLichen,sc2009006_calving_2009_LAPOILE,2.27056323575335,0.989538564834766,3.26010180058812,sc2009006,calving,2009,LAPOILE
bufLichen,sc2006067_winter_2009_GREY,-0.00974493748260419,0.989538564834766,0.979793627352162,sc2006067,winter,2009,GREY
bufLichen,mr2009a04_winter_2010_MIDRIDGE,2.89898762395336,0.989538564834766,3.88852618878813,mr2009a04,winter,2010,MIDRIDGE
bufLichen,sc2007044_winter_2012_POTHILL,2.85381626671188,0.989538564834766,3.84335483154664,sc2007044,winter,2012,POTHILL
bufLichen,sc2006004_winter_2010_POTHILL,1.37710030329266,0.989538564834766,2.36663886812743,sc2006004,winter,2010,POTHILL
bufLichen,sc2009006_calving_2010_LAPOILE,1.6604961209812,0.989538564834766,2.65003468581596,sc2009006,calving,2010,LAPOILE
bufLichen,sc2006069_calving_2007_GREY,0.281182276557567,0.989538564834766,1.27072084139233,sc2006069,calving,2007,GREY
bufLichen,mr2009a06_calving_2009_MIDRIDGE,1.92388702611007,0.989538564834766,2.91342559094484,mr2009a06,calving,2009,MIDRIDGE
bufLichen,sc2007046_calving_2007_POTHILL,-0.0495095735334521,0.989538564834766,0.940028991301314,sc2007046,calving,2007,POTHILL
bufLichen,sc2006006_calving_2006_POTHILL,-0.0684143959522208,0.989538564834766,0.921124168882545,sc2006006,calving,2006,POTHILL
bufLichen,sc2009006_winter_2009_LAPOILE,1.5736228254128,0.989538564834766,2.56316139024756,sc2009006,winter,2009,LAPOILE
bufLichen,sc2006069_calving_2008_GREY,-0.987769501127942,0.989538564834766,0.00176906370682417,sc2006069,calving,2008,GREY
bufLichen,mr2009a06_calving_2010_MIDRIDGE,1.45187539003489,0.989538564834766,2.44141395486966,mr2009a06,calving,2010,MIDRIDGE
bufLichen,sc2007046_calving_2008_POTHILL,0.375632642254197,0.989538564834766,1.36517120708896,sc2007046,calving,2008,POTHILL
bufLichen,sc2006007_calving_2006_GREY,-5.12739874215929,0.989538564834766,-4.13786017732452,sc2006007,calving,2006,GREY
bufLichen,sc2009006_winter_2010_LAPOILE,1.4254967909294,0.989538564834766,2.41503535576416,sc2009006,winter,2010,LAPOILE
bufLichen,sc2006069_calving_2009_GREY,0.944258493098342,0.989538564834766,1.93379705793311,sc2006069,calving,2009,GREY
bufLichen,mr2009a06_calving_2011_MIDRIDGE,1.57312509724592,0.989538564834766,2.56266366208068,mr2009a06,calving,2011,MIDRIDGE
bufLichen,sc2007046_calving_2009_POTHILL,0.325816078648915,0.989538564834766,1.31535464348368,sc2007046,calving,2009,POTHILL
bufLichen,sc2006007_calving_2007_GREY,0.147678671869292,0.989538564834766,1.13721723670406,sc2006007,calving,2007,GREY
bufLichen,sc2009006_winter_2011_LAPOILE,0.764044744681297,0.989538564834766,1.75358330951606,sc2009006,winter,2011,LAPOILE
bufLichen,sc2006069_winter_2006_GREY,1.54889869877099,0.989538564834766,2.53843726360575,sc2006069,winter,2006,GREY
bufLichen,mr2009a06_calving_2012_MIDRIDGE,-0.730794418346143,0.989538564834766,0.258744146488623,mr2009a06,calving,2012,MIDRIDGE
bufLichen,sc2007046_calving_2010_POTHILL,-0.14910073193626,0.989538564834766,0.840437832898506,sc2007046,calving,2010,POTHILL
bufLichen,sc2006007_calving_2008_GREY,-1.20171205529206,0.989538564834766,-0.212173490457292,sc2006007,calving,2008,GREY
bufLichen,sc2009007_calving_2009_BUCHANS,-1.19782613977499,0.989538564834766,-0.208287574940229,sc2009007,calving,2009,BUCHANS
bufLichen,sc2006069_winter_2007_GREY,0.739987177129308,0.989538564834766,1.72952574196407,sc2006069,winter,2007,GREY
bufLichen,mr2009a06_calving_2013_MIDRIDGE,0.843154038778241,0.989538564834766,1.83269260361301,mr2009a06,calving,2013,MIDRIDGE
bufLichen,sc2007046_calving_2011_POTHILL,0.531258709300715,0.989538564834766,1.52079727413548,sc2007046,calving,2011,POTHILL
bufLichen,sc2006007_calving_2009_GREY,-2.08649860991243,0.989538564834766,-1.09696004507766,sc2006007,calving,2009,GREY
bufLichen,sc2009007_calving_2010_BUCHANS,1.01125500378019,0.989538564834766,2.00079356861496,sc2009007,calving,2010,BUCHANS
bufLichen,sc2006069_winter_2008_GREY,0.815569339946634,0.989538564834766,1.8051079047814,sc2006069,winter,2008,GREY
bufLichen,mr2009a06_winter_2009_MIDRIDGE,1.28632998496345,0.989538564834766,2.27586854979821,mr2009a06,winter,2009,MIDRIDGE
bufLichen,sc2007046_calving_2012_POTHILL,0.591288694428783,0.989538564834766,1.58082725926355,sc2007046,calving,2012,POTHILL
bufLichen,sc2006007_calving_2010_GREY,-0.517185791038161,0.989538564834766,0.472352773796605,sc2006007,calving,2010,GREY
bufLichen,sc2009007_calving_2011_BUCHANS,0.294617768951756,0.989538564834766,1.28415633378652,sc2009007,calving,2011,BUCHANS
bufLichen,sc2006069_winter_2009_GREY,0.0735083178293426,0.989538564834766,1.06304688266411,sc2006069,winter,2009,GREY
bufLichen,mr2009a06_winter_2010_MIDRIDGE,1.93319375151356,0.989538564834766,2.92273231634833,mr2009a06,winter,2010,MIDRIDGE
bufLichen,sc2007046_winter_2007_POTHILL,2.33195823373848,0.989538564834766,3.32149679857325,sc2007046,winter,2007,POTHILL
bufLichen,sc2006007_winter_2006_GREY,2.94575930093177,0.989538564834766,3.93529786576654,sc2006007,winter,2006,GREY
bufLichen,sc2009007_calving_2012_BUCHANS,1.84849095685563,0.989538564834766,2.83802952169039,sc2009007,calving,2012,BUCHANS
bufLichen,sc2006071_calving_2007_LAPOILE,-1.73364564084061,0.989538564834766,-0.74410707600584,sc2006071,calving,2007,LAPOILE
bufLichen,mr2009a06_winter_2011_MIDRIDGE,1.50913894119805,0.989538564834766,2.49867750603282,mr2009a06,winter,2011,MIDRIDGE
bufLichen,sc2007046_winter_2008_POTHILL,1.47256631608396,0.989538564834766,2.46210488091873,sc2007046,winter,2008,POTHILL
bufLichen,sc2006007_winter_2007_GREY,1.5216086820701,0.989538564834766,2.51114724690486,sc2006007,winter,2007,GREY
bufLichen,sc2009007_winter_2009_BUCHANS,1.73703708795075,0.989538564834766,2.72657565278552,sc2009007,winter,2009,BUCHANS
bufLichen,sc2006071_winter_2006_LAPOILE,1.69298494572941,0.989538564834766,2.68252351056417,sc2006071,winter,2006,LAPOILE
bufLichen,mr2009a06_winter_2012_MIDRIDGE,2.1914751616985,0.989538564834766,3.18101372653327,mr2009a06,winter,2012,MIDRIDGE
bufLichen,sc2007046_winter_2009_POTHILL,1.66714098615645,0.989538564834766,2.65667955099122,sc2007046,winter,2009,POTHILL
bufLichen,sc2006007_winter_2008_GREY,2.22941393949258,0.989538564834766,3.21895250432735,sc2006007,winter,2008,GREY
bufLichen,sc2009007_winter_2010_BUCHANS,2.93382007184166,0.989538564834766,3.92335863667643,sc2009007,winter,2010,BUCHANS
bufLichen,sc2006071_winter_2007_LAPOILE,0.882139040517486,0.989538564834766,1.87167760535225,sc2006071,winter,2007,LAPOILE
bufLichen,mr2009a06_winter_2013_MIDRIDGE,0.851908766546064,0.989538564834766,1.84144733138083,mr2009a06,winter,2013,MIDRIDGE
bufLichen,sc2007046_winter_2010_POTHILL,2.3015491608017,0.989538564834766,3.29108772563647,sc2007046,winter,2010,POTHILL
bufLichen,sc2006007_winter_2009_GREY,2.11356745703087,0.989538564834766,3.10310602186564,sc2006007,winter,2009,GREY
bufLichen,sc2009007_winter_2011_BUCHANS,2.31780156573354,0.989538564834766,3.30734013056831,sc2009007,winter,2011,BUCHANS
bufLichen,sc2006071_winter_2008_LAPOILE,0.589759907965301,0.989538564834766,1.57929847280007,sc2006071,winter,2008,LAPOILE
bufLichen,mr2009a07_calving_2009_MIDRIDGE,2.00358722900762,0.989538564834766,2.99312579384239,mr2009a07,calving,2009,MIDRIDGE
bufLichen,sc2007046_winter_2011_POTHILL,1.41409010927481,0.989538564834766,2.40362867410957,sc2007046,winter,2011,POTHILL
bufLichen,sc2006007_winter_2010_GREY,2.38025467863052,0.989538564834766,3.36979324346529,sc2006007,winter,2010,GREY
bufLichen,sc2009007_winter_2012_BUCHANS,1.15899880223735,0.989538564834766,2.14853736707212,sc2009007,winter,2012,BUCHANS
bufLichen,sc2006072_calving_2007_BUCHANS,-0.354543550274965,0.989538564834766,0.634995014559801,sc2006072,calving,2007,BUCHANS
bufLichen,mr2009a07_calving_2010_MIDRIDGE,1.2214622386495,0.989538564834766,2.21100080348426,mr2009a07,calving,2010,MIDRIDGE
bufLichen,sc2007046_winter_2012_POTHILL,2.01456305852569,0.989538564834766,3.00410162336045,sc2007046,winter,2012,POTHILL
bufLichen,sc2006007_winter_2011_GREY,2.51976040451974,0.989538564834766,3.50929896935451,sc2006007,winter,2011,GREY
bufLichen,sc2009007_winter_2013_BUCHANS,2.05916966638843,0.989538564834766,3.0487082312232,sc2009007,winter,2013,BUCHANS
bufLichen,sc2006072_calving_2008_BUCHANS,0.224574812229287,0.989538564834766,1.21411337706405,sc2006072,calving,2008,BUCHANS
bufLichen,mr2009a07_calving_2011_MIDRIDGE,2.76088972997026,0.989538564834766,3.75042829480503,mr2009a07,calving,2011,MIDRIDGE
bufLichen,sc2007046_winter_2013_POTHILL,1.70352321547866,0.989538564834766,2.69306178031343,sc2007046,winter,2013,POTHILL
bufLichen,sc2006008_calving_2006_GREY,-1.09700253203075,0.989538564834766,-0.107463967195983,sc2006008,calving,2006,GREY
bufLichen,sc2009008_calving_2009_BUCHANS,1.42593345164795,0.989538564834766,2.41547201648272,sc2009008,calving,2009,BUCHANS
bufLichen,sc2006072_calving_2009_BUCHANS,-1.70698159548051,0.989538564834766,-0.717443030645744,sc2006072,calving,2009,BUCHANS
bufLichen,mr2009a07_calving_2012_MIDRIDGE,-0.493467056423197,0.989538564834766,0.496071508411569,mr2009a07,calving,2012,MIDRIDGE
bufLichen,sc2007048_calving_2007_POTHILL,1.19074989054509,0.989538564834766,2.18028845537985,sc2007048,calving,2007,POTHILL
bufLichen,sc2006008_calving_2007_GREY,-0.234057177328583,0.989538564834766,0.755481387506183,sc2006008,calving,2007,GREY
bufLichen,sc2009008_winter_2009_BUCHANS,2.23356258337095,0.989538564834766,3.22310114820572,sc2009008,winter,2009,BUCHANS
bufLichen,sc2006072_calving_2010_BUCHANS,-0.189461389855422,0.989538564834766,0.800077174979344,sc2006072,calving,2010,BUCHANS
bufLichen,mr2009a07_winter_2009_MIDRIDGE,1.61716764967533,0.989538564834766,2.6067062145101,mr2009a07,winter,2009,MIDRIDGE
bufLichen,sc2007048_calving_2008_POTHILL,0.944819457830859,0.989538564834766,1.93435802266563,sc2007048,calving,2008,POTHILL
bufLichen,sc2006008_calving_2008_GREY,-0.344353765713592,0.989538564834766,0.645184799121175,sc2006008,calving,2008,GREY
bufLichen,sc2009008_winter_2010_BUCHANS,0.14192356365042,0.989538564834766,1.13146212848519,sc2009008,winter,2010,BUCHANS
bufLichen,sc2006072_calving_2011_BUCHANS,-1.65263525664917,0.989538564834766,-0.663096691814403,sc2006072,calving,2011,BUCHANS
bufLichen,mr2009a07_winter_2010_MIDRIDGE,2.12455240501215,0.989538564834766,3.11409096984692,mr2009a07,winter,2010,MIDRIDGE
bufLichen,sc2007048_calving_2009_POTHILL,-0.447109956768528,0.989538564834766,0.542428608066238,sc2007048,calving,2009,POTHILL
bufLichen,sc2006008_calving_2009_GREY,2.33723322114909,0.989538564834766,3.32677178598386,sc2006008,calving,2009,GREY
bufLichen,sc2009010_calving_2009_BUCHANS,1.43841082902245,0.989538564834766,2.42794939385722,sc2009010,calving,2009,BUCHANS
bufLichen,sc2006072_calving_2012_BUCHANS,0.329674144729484,0.989538564834766,1.31921270956425,sc2006072,calving,2012,BUCHANS
bufLichen,mr2009a07_winter_2011_MIDRIDGE,2.32883393795771,0.989538564834766,3.31837250279247,mr2009a07,winter,2011,MIDRIDGE
bufLichen,sc2007048_winter_2007_POTHILL,1.45393353442387,0.989538564834766,2.44347209925863,sc2007048,winter,2007,POTHILL
bufLichen,sc2006008_winter_2006_GREY,3.24733555435485,0.989538564834766,4.23687411918962,sc2006008,winter,2006,GREY
bufLichen,sc2009010_calving_2010_BUCHANS,1.2397829899989,0.989538564834766,2.22932155483366,sc2009010,calving,2010,BUCHANS
bufLichen,sc2006072_winter_2006_BUCHANS,0.582273999739753,0.989538564834766,1.57181256457452,sc2006072,winter,2006,BUCHANS
bufLichen,mr2009a07_winter_2012_MIDRIDGE,1.98097578177684,0.989538564834766,2.9705143466116,mr2009a07,winter,2012,MIDRIDGE
bufLichen,sc2007048_winter_2008_POTHILL,1.1364488128622,0.989538564834766,2.12598737769697,sc2007048,winter,2008,POTHILL
bufLichen,sc2006008_winter_2007_GREY,1.35035571664156,0.989538564834766,2.33989428147633,sc2006008,winter,2007,GREY
bufLichen,sc2009010_calving_2011_BUCHANS,0.729328521973202,0.989538564834766,1.71886708680797,sc2009010,calving,2011,BUCHANS
bufLichen,sc2006072_winter_2007_BUCHANS,1.15533251564596,0.989538564834766,2.14487108048073,sc2006072,winter,2007,BUCHANS
bufLichen,mr2009a08_calving_2009_MIDRIDGE,1.21002172995771,0.989538564834766,2.19956029479248,mr2009a08,calving,2009,MIDRIDGE
bufLichen,sc2007048_winter_2009_POTHILL,1.72465975828149,0.989538564834766,2.71419832311625,sc2007048,winter,2009,POTHILL
bufLichen,sc2006008_winter_2008_GREY,2.16235377628353,0.989538564834766,3.15189234111829,sc2006008,winter,2008,GREY
bufLichen,sc2009010_calving_2012_BUCHANS,0.812809951157557,0.989538564834766,1.80234851599232,sc2009010,calving,2012,BUCHANS
bufLichen,sc2006072_winter_2008_BUCHANS,1.7757736094501,0.989538564834766,2.76531217428487,sc2006072,winter,2008,BUCHANS
bufLichen,mr2009a08_calving_2010_MIDRIDGE,1.45841352465434,0.989538564834766,2.44795208948911,mr2009a08,calving,2010,MIDRIDGE
bufLichen,sc2007049_calving_2007_TOPSAILS,1.731930566922,0.989538564834766,2.72146913175677,sc2007049,calving,2007,TOPSAILS
bufLichen,sc2006008_winter_2009_GREY,1.42649954239967,0.989538564834766,2.41603810723444,sc2006008,winter,2009,GREY
bufLichen,sc2009010_winter_2009_BUCHANS,2.02328229489643,0.989538564834766,3.0128208597312,sc2009010,winter,2009,BUCHANS
bufLichen,sc2006072_winter_2009_BUCHANS,2.43162280305803,0.989538564834766,3.4211613678928,sc2006072,winter,2009,BUCHANS
bufLichen,mr2009a08_calving_2011_MIDRIDGE,1.33549942978926,0.989538564834766,2.32503799462403,mr2009a08,calving,2011,MIDRIDGE
bufLichen,sc2007049_winter_2007_TOPSAILS,1.63803942821672,0.989538564834766,2.62757799305149,sc2007049,winter,2007,TOPSAILS
bufLichen,sc2006010_calving_2006_GREY,-1.95827165766564,0.989538564834766,-0.968733092830869,sc2006010,calving,2006,GREY
bufLichen,sc2009010_winter_2010_BUCHANS,1.90389147855206,0.989538564834766,2.89343004338682,sc2009010,winter,2010,BUCHANS
bufLichen,sc2006072_winter_2010_BUCHANS,1.7602670476289,0.989538564834766,2.74980561246367,sc2006072,winter,2010,BUCHANS
bufLichen,mr2009a08_calving_2012_MIDRIDGE,0.0202048939419408,0.989538564834766,1.00974345877671,mr2009a08,calving,2012,MIDRIDGE
bufLichen,sc2007049_winter_2008_TOPSAILS,1.83830797873416,0.989538564834766,2.82784654356893,sc2007049,winter,2008,TOPSAILS
bufLichen,sc2006010_calving_2007_GREY,0.785330072896561,0.989538564834766,1.77486863773133,sc2006010,calving,2007,GREY
bufLichen,sc2009010_winter_2011_BUCHANS,2.02322276028102,0.989538564834766,3.01276132511579,sc2009010,winter,2011,BUCHANS
bufLichen,sc2006072_winter_2011_BUCHANS,2.23746195212296,0.989538564834766,3.22700051695773,sc2006072,winter,2011,BUCHANS
bufLichen,mr2009a08_winter_2009_MIDRIDGE,-0.771745398046448,0.989538564834766,0.217793166788319,mr2009a08,winter,2009,MIDRIDGE
bufLichen,sc2007051_calving_2007_TOPSAILS,-1.08204299541807,0.989538564834766,-0.0925044305833027,sc2007051,calving,2007,TOPSAILS
bufLichen,sc2006010_calving_2008_GREY,1.54404482163656,0.989538564834766,2.53358338647133,sc2006010,calving,2008,GREY
bufLichen,sc2009010_winter_2012_BUCHANS,1.93520246686665,0.989538564834766,2.92474103170142,sc2009010,winter,2012,BUCHANS
bufLichen,sc2006072_winter_2012_BUCHANS,2.70949171739875,0.989538564834766,3.69903028223352,sc2006072,winter,2012,BUCHANS
bufLichen,mr2009a08_winter_2010_MIDRIDGE,1.21469886607738,0.989538564834766,2.20423743091215,mr2009a08,winter,2010,MIDRIDGE
bufLichen,sc2007051_calving_2008_TOPSAILS,1.17145349162891,0.989538564834766,2.16099205646367,sc2007051,calving,2008,TOPSAILS
bufLichen,sc2006010_winter_2006_GREY,-0.590395038994996,0.989538564834766,0.399143525839771,sc2006010,winter,2006,GREY
bufLichen,sc2009010_winter_2013_BUCHANS,1.83574848556345,0.989538564834766,2.82528705039822,sc2009010,winter,2013,BUCHANS
bufLichen,sc2006072_winter_2013_BUCHANS,1.91183418199638,0.989538564834766,2.90137274683115,sc2006072,winter,2013,BUCHANS
bufLichen,mr2009a08_winter_2011_MIDRIDGE,2.00461563953683,0.989538564834766,2.9941542043716,mr2009a08,winter,2011,MIDRIDGE
bufLichen,sc2007051_calving_2009_TOPSAILS,1.77834818597983,0.989538564834766,2.7678867508146,sc2007051,calving,2009,TOPSAILS
bufLichen,sc2006010_winter_2007_GREY,0.905195073134706,0.989538564834766,1.89473363796947,sc2006010,winter,2007,GREY
bufLichen,sc2009011_calving_2009_TOPSAILS,-0.2798351801633,0.989538564834766,0.709703384671466,sc2009011,calving,2009,TOPSAILS
bufLichen,sc2006076_calving_2007_TOPSAILS,2.01278397589438,0.989538564834766,3.00232254072915,sc2006076,calving,2007,TOPSAILS
bufLichen,mr2009a08_winter_2012_MIDRIDGE,2.47356953720717,0.989538564834766,3.46310810204194,mr2009a08,winter,2012,MIDRIDGE
bufLichen,sc2007051_calving_2010_TOPSAILS,0.0217975172157103,0.989538564834766,1.01133608205048,sc2007051,calving,2010,TOPSAILS
bufLichen,sc2006010_winter_2008_GREY,1.00726440471849,0.989538564834766,1.99680296955326,sc2006010,winter,2008,GREY
bufLichen,sc2009011_calving_2010_TOPSAILS,-0.502267631334088,0.989538564834766,0.487270933500678,sc2009011,calving,2010,TOPSAILS
bufLichen,sc2006076_calving_2008_TOPSAILS,1.75040490432479,0.989538564834766,2.73994346915955,sc2006076,calving,2008,TOPSAILS
bufLichen,mr2009a09_calving_2009_MIDRIDGE,1.62783866200456,0.989538564834766,2.61737722683932,mr2009a09,calving,2009,MIDRIDGE
bufLichen,sc2007051_winter_2007_TOPSAILS,1.37735041649547,0.989538564834766,2.36688898133024,sc2007051,winter,2007,TOPSAILS
bufLichen,sc2006011_calving_2006_GREY,0.263515630801769,0.989538564834766,1.25305419563653,sc2006011,calving,2006,GREY
bufLichen,sc2009011_calving_2011_TOPSAILS,-0.960563104515461,0.989538564834766,0.0289754603193046,sc2009011,calving,2011,TOPSAILS
bufLichen,sc2006076_winter_2006_TOPSAILS,1.73114607540163,0.989538564834766,2.72068464023639,sc2006076,winter,2006,TOPSAILS
bufLichen,mr2009a09_calving_2010_MIDRIDGE,0.0584550551234406,0.989538564834766,1.04799361995821,mr2009a09,calving,2010,MIDRIDGE
bufLichen,sc2007051_winter_2008_TOPSAILS,1.34252490473829,0.989538564834766,2.33206346957306,sc2007051,winter,2008,TOPSAILS
bufLichen,sc2006011_calving_2007_GREY,0.833588611197585,0.989538564834766,1.82312717603235,sc2006011,calving,2007,GREY
bufLichen,sc2009011_calving_2012_TOPSAILS,-0.210752402090679,0.989538564834766,0.778786162744087,sc2009011,calving,2012,TOPSAILS
bufLichen,sc2006076_winter_2007_TOPSAILS,2.2707461810688,0.989538564834766,3.26028474590356,sc2006076,winter,2007,TOPSAILS
bufLichen,mr2009a09_calving_2011_MIDRIDGE,0.735058770256108,0.989538564834766,1.72459733509087,mr2009a09,calving,2011,MIDRIDGE
bufLichen,sc2007051_winter_2009_TOPSAILS,2.02421417241744,0.989538564834766,3.0137527372522,sc2007051,winter,2009,TOPSAILS
bufLichen,sc2006011_calving_2008_GREY,1.08489316110907,0.989538564834766,2.07443172594384,sc2006011,calving,2008,GREY
bufLichen,sc2009011_winter_2009_TOPSAILS,1.44836235915279,0.989538564834766,2.43790092398755,sc2009011,winter,2009,TOPSAILS
bufLichen,sc2006076_winter_2008_TOPSAILS,1.09810621815765,0.989538564834766,2.08764478299242,sc2006076,winter,2008,TOPSAILS
bufLichen,mr2009a09_calving_2012_MIDRIDGE,0.743131631815967,0.989538564834766,1.73267019665073,mr2009a09,calving,2012,MIDRIDGE
bufLichen,sc2007051_winter_2010_TOPSAILS,0.582101520071774,0.989538564834766,1.57164008490654,sc2007051,winter,2010,TOPSAILS
bufLichen,sc2006011_calving_2009_GREY,1.34825951490252,0.989538564834766,2.33779807973728,sc2006011,calving,2009,GREY
bufLichen,sc2009011_winter_2010_TOPSAILS,0.592697406974481,0.989538564834766,1.58223597180925,sc2009011,winter,2010,TOPSAILS
bufLichen,sc2006079_calving_2007_TOPSAILS,-2.93321158712556,0.989538564834766,-1.9436730222908,sc2006079,calving,2007,TOPSAILS
bufLichen,mr2009a09_calving_2013_MIDRIDGE,1.86463629849214,0.989538564834766,2.8541748633269,mr2009a09,calving,2013,MIDRIDGE
bufLichen,sc2007051_winter_2011_TOPSAILS,2.04099540681758,0.989538564834766,3.03053397165234,sc2007051,winter,2011,TOPSAILS
bufLichen,sc2006011_calving_2010_GREY,1.05518073794752,0.989538564834766,2.04471930278229,sc2006011,calving,2010,GREY
bufLichen,sc2009011_winter_2011_TOPSAILS,2.43893332134517,0.989538564834766,3.42847188617994,sc2009011,winter,2011,TOPSAILS
